no;state;year;sid;cdl;pre2_cdl;caselaw;anywhere;assumption;civil;homicide_c;robbery_gun_r;jhcitizen_c;jhpolice_c;homicide;robbery;assault;burglary;larceny;motor;murder;hc_felonywsus;jhcitizen;jhpolice;population;police;unemployrt;income;blackm_15_24;whitem_15_24;blackm_25_44;whitem_25_44;prisoner;lagprisoner;poverty;exp_subsidy;exp_pubwelfare;northeast;midwest;south;west;effyear;r20001;r20002;r20003;r20004;r20011;r20012;r20013;r20014;r20021;r20022;r20023;r20024;r20031;r20032;r20033;r20034;r20041;r20042;r20043;r20044;r20051;r20052;r20053;r20054;r20061;r20062;r20063;r20064;r20071;r20072;r20073;r20074;r20081;r20082;r20083;r20084;r20091;r20092;r20093;r20094;r20101;r20102;r20103;r20104;trend_1;trend_2;trend_3;trend_4;trend_5;trend_6;trend_7;trend_8;trend_9;trend_10;trend_11;trend_12;trend_13;trend_14;trend_15;trend_16;trend_17;trend_18;trend_19;trend_20;trend_21;trend_22;trend_23;trend_24;trend_25;trend_26;trend_27;trend_28;trend_29;trend_30;trend_31;trend_32;trend_33;trend_34;trend_35;trend_36;trend_37;trend_38;trend_39;trend_40;trend_41;trend_42;trend_43;trend_44;trend_45;trend_46;trend_47;trend_48;trend_49;trend_50;trend_51;l_murder;l_homicide;l_homicide_c;l_robbery;l_assault;l_burglary;l_larceny;l_motor;l_robbery_gun;l_jhcitizen;l_jhpolice;l_hc_felonywsus;l_robbery_gun_r;l_pop;l_police;l_income;l_prisoner;l_lagprisoner;l_exp_subsidy;l_exp_pubwelfare;popwt;treatment_date;post;treated
463;Texas;2000;44;0;0;0;0;0;0;1238;0.435998291;18;27;6.101314068;149.1174927;366.1872559;931.3375244;3141.940186;459.1312866;6.091457367;1.049741387;0.093638904;0.137994185;20290711;362.3579282;4.400000095;48883;0.008959765;0.913915753;0.017525261;1.311136961;821.6518555;814.1531372;14.98772024;98.91488647;740.5264282;0;0;1;0;2007;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.806887388;1.808504169;7.121252537;5.004734516;5.903144836;6.836621761;8.052596092;6.129336357;-0.830116928;-2.368309259;-1.980543733;0.048543837;-0.830116928;16.82567406;5.892632484;10.79718494;6.711316586;6.702148438;4.594259739;6.607361317;22486206;2007;0;0
464;Texas;2001;44;0;0;0;0;0;0;1332;0.448625088;20;24;6.414812565;170.2333374;372.2999268;984.1921387;3224.864014;494.436615;6.371469498;1.030608058;0.101134434;0.120398134;20764441;362.9233265;5;50321;0.009121363;0.915329218;0.017462546;1.279971838;780.5170288;821.6518555;15.32140451;72.81523132;785.928772;0;0;1;0;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1.851830125;1.858609779;7.194437027;5.137169838;5.919699669;6.891820908;8.078645706;6.203418732;-0.801567733;-2.291304588;-2.116951227;0.030148976;-0.801567733;16.84875298;5.894191742;10.8261776;6.659956455;6.711316586;4.287925243;6.666866302;22486206;2007;0;0
465;Texas;2002;44;0;0;0;0;0;0;1302;0.455588073;23;35;6.137024403;177.1346893;370.6159363;1002.107239;3247.588867;483.9859009;6.127597332;0.904998958;0.11312487;0.169687301;21215494;365.129372;6.400000095;48659;0.009097125;0.909043193;0.017689902;1.257623315;763.6069946;780.5170288;15.74908885;80.07698059;872.4661255;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1.812802672;1.81434;7.171656609;5.1769104;5.915166378;6.909860134;8.085668564;6.18205595;-0.786166251;-2.179263115;-1.773797989;-0.099821486;-0.786166251;16.87024307;5.900251865;10.79259205;6.638053417;6.659956455;4.382988453;6.771323681;22486206;2007;0;0
466;Texas;2003;44;0;0;0;0;0;0;1422;0.450387657;31;34;6.599275112;171.7899933;351.6921692;1020.414063;3242.29541;455.7955017;6.589993477;0.895682216;0.148506895;0.162429422;21547821;353.3814394;6.699999809;46555;0.009193505;0.898387849;0.017746573;1.251820326;774.6072998;763.6069946;16.53606645;83.02352905;1017.400452;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1.885552406;1.886959812;7.259819508;5.146272659;5.862756252;6.927963734;8.084036827;6.122044086;-0.797646582;-1.907123923;-1.817511678;-0.110169597;-0.797646582;16.88578606;5.867547989;10.74838924;6.652356148;6.638053417;4.419124126;6.925005913;22486206;2007;0;0
467;Texas;2004;44;0;0;0;0;0;0;1364;0.441103399;30;23;6.224853039;163.4571533;346.770874;1004.547058;3178.631836;429.3368835;6.21116209;0.730188012;0.141473934;0.109528206;21912164;362.4242681;6;47784;0.00947419;0.883189797;0.017885042;1.260058165;767.1766357;774.6072998;16.47544259;78.05480957;980.5397339;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1.826348066;1.828549834;7.218176842;5.096550941;5.848664284;6.912292004;8.064206123;6.062242031;-0.818475962;-1.955639839;-2.211573124;-0.314453214;-0.818475962;16.90255165;5.89281559;10.77444649;6.642716885;6.652356148;4.357411385;6.888103008;22486206;2007;0;0
468;Texas;2005;44;0;1;0;0;0;0;1407;0.44794634;23;26;6.317869663;160.7082825;338.4932251;987.0964355;3040.130127;419.4984741;6.304398537;0.808256269;0.1077675;0.12123844;22270165;362.458024;5.400000095;46262;0.009654172;0.875992596;0.01825761;1.259177923;758.8762817;767.1766357;17.4521922;76.06171417;989.1123047;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1.841247559;1.843382073;7.249215126;5.079590797;5.824503899;6.894767761;8.019655228;6.039060116;-0.80308181;-2.22777915;-2.10999608;-0.212876111;-0.80308181;16.91875839;5.892908573;10.74207592;6.631838799;6.642716885;4.331544876;6.896807671;22486206;2007;0;0
469;Texas;2006;44;0;1;0;0;0;0;1386;0.455077291;32;23;5.8959198;158.5177155;317.0184021;917.479126;2760.702637;405.9761963;5.891665936;1.008176684;0.140379041;0.102093846;23507783;346.53204;4.900000095;46832;0.009664884;0.830418587;0.01823226;1.231919646;732.1660156;758.8762817;16.43175369;74.37252045;956.4747314;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1.773538828;1.774260552;7.234177113;5.06586647;5.75895977;6.821630001;7.923240662;6.006294727;-0.78728801;-1.963409066;-2.281862736;0.008143436;-0.78728801;16.97284126;5.847975254;10.75432205;6.596007347;6.631838799;4.309086323;6.863254547;22486206;2007;0;0
470;Texas;2007;44;0.328767121;0;0;1;1;1;1420;0.460796446;41;43;6.072180271;165.7961731;313.9702148;976.4279785;2834.814453;401.8628845;6.067903996;0.940760314;0.179599702;0.18815206;23385340;360.9226977;4.300000191;48427;0.010686182;0.829186141;0.018780997;1.27986598;734.6055298;732.1660156;16.19420971;78.41366577;928.4637451;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1.803013206;1.803717729;7.258412361;5.110759258;5.749298096;6.883901119;7.949731827;5.996110916;-0.77479887;-1.717024803;-1.670504808;-0.061066885;-0.77479887;16.96761894;5.888663769;10.78781319;6.599333763;6.596007347;4.361998081;6.83353138;22486206;2007;1;1
471;Texas;2008;44;1;0;0;1;1;1;1370;0.475979745;43;42;5.745201111;158.2614136;320.4815674;964.7492676;2744.62085;358.0644226;5.741007328;0.964522779;0.184517398;0.180323824;23845989;366.8499554;4.800000191;47078;0.010928462;0.806575894;0.018980131;1.28082335;723.4172363;734.6055298;15.75084179;80.30496979;978.9107666;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1.747634649;1.748364917;7.222566128;5.064248085;5.769824982;6.871868134;7.917398453;5.880712986;-0.742379963;-1.690011501;-1.713001013;-0.03612183;-0.742379963;16.9871273;5.904953003;10.75956154;6.583986282;6.599333763;4.385831356;6.886440277;22486206;2007;1;1
472;Texas;2009;44;1;0;0;1;1;1;1330;0.501262426;47;53;5.583767891;159.6285858;310.7639771;1007.840698;2848.372314;321.4613037;5.583767891;0.911035776;0.201519445;0.226709366;23819042;377.2905728;7.5;48259;0.011818276;0.800960004;0.020080572;1.309830189;718.958374;723.4172363;17.39396992;86.68661499;1134.283447;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1.719863772;1.719863798;7.192934036;5.072849751;5.739033699;6.915565491;7.954503059;5.772877216;-0.690625489;-1.601869345;-1.484086394;-0.093173109;-0.690625489;16.98599625;5.933015823;10.784338;6.577803612;6.583986282;4.462299347;7.033756256;22486206;2007;1;1
473;Texas;2010;44;1;0;0;1;1;1;1249;0.495661169;48;49;5.038461685;132.4885559;288.4993286;922.1595459;2640.759033;274.404541;5.034427643;0.790663302;0.197665825;0.201699823;24789312;362.6441912;8.199999809;47464;0.013433209;0.752901077;0.021113938;1.360453248;700.4994507;718.958374;16.62237338;88.64029694;1170.554199;0;0;1;0;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1.616299868;1.617100814;7.130098343;4.886496067;5.664692879;6.82671833;7.87882185;5.614603519;-0.701862693;-1.621177435;-1.600974679;-0.23488307;-0.701862693;17.02592278;5.893422127;10.7677269;6.551793575;6.577803612;4.484586716;7.065232754;22486206;2007;1;1
474;Utah;2000;45;0;0;0;0;0;0;43;0.276972622;1;0;1.961062431;56.6427803;162.4945374;654.3563843;3349.220947;294.6610413;2.37151742;0.319242716;0.091212206;0.045606103;2192689;309.8934687;3.299999952;60204;0.019473806;1.861321926;0.023988809;3.791280985;256.8535767;254.7613983;9.049801408;189.1529999;845.6048584;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.86353004;0.673486383;3.76120019;4.036764622;5.09064436;6.483652115;8.116482735;5.685825825;-1.283836603;-2.394566536;-3.087713718;-1.141803622;-1.283836603;14.60063934;5.736228466;11.00549412;5.54850626;5.540327549;5.242556095;6.740052223;2449745.5;NA;0;0
475;Utah;2001;45;0;0;0;0;0;0;67;0.281537175;0;2;3.005434513;53.69410324;141.4797058;619.2092285;3170.32959;292.1551514;3.768007278;0.672858477;0.04485723;0.134571686;2229295;306.5991715;4.400000095;58303;0.020634325;1.883644819;0.025658336;3.64496398;239.4927521;256.8535767;9.62972599;108.7569656;792.2166748;0;0;0;1;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1.326546311;1.100422154;4.204692841;3.98330307;4.952156067;6.428443432;8.061591148;5.677285194;-1.267490745;-3.104270458;-2.00565815;-0.396220267;-1.267490745;14.61719608;5.725541115;10.9734087;5.478523254;5.54850626;4.689115524;6.674834728;2449745.5;NA;0;0
476;Utah;2002;45;0;0;0;0;0;0;47;0.325438589;0;4;2.065152407;50.09093094;147.5485535;664.5397339;3286.448486;339.3001709;2.153031349;0.395454735;0.043939415;0.219697073;2275861;301.951657;5.800000191;58006;0.019904554;1.894008517;0.028209103;3.510803223;244.5228424;239.4927521;9.873845547;135.5581512;841.8152466;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0.766876757;0.725204028;3.850147486;3.913840055;4.994157314;6.499094486;8.09756279;5.826885223;-1.122581482;-3.124943495;-1.515505672;-0.927718937;-1.122581482;14.63786888;5.710267067;10.96830177;5.499308586;5.478523254;4.90940094;6.735560417;2449745.5;NA;0;0
477;Utah;2003;45;0;0;0;0;0;0;60;0.344992042;0;1;2.597903013;54.46936798;158.1257019;734.3839111;3261.277588;337.8139954;2.468007803;0.259790301;0.043298386;0.086596772;2309555;305.1670127;5.599999905;58415;0.020783225;1.905778408;0.02840374;3.37593174;249.528595;244.5228424;10.19179019;140.9126892;902.2689819;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0.903411269;0.954704586;4.094344616;3.997638464;5.063390255;6.599031925;8.089874268;5.822495461;-1.064233899;-3.139639854;-2.446492672;-1.347880483;-1.064233899;14.652565;5.720859051;10.97532845;5.519573689;5.499308586;4.948140621;6.804912567;2449745.5;NA;0;0
478;Utah;2004;45;0;0;0;0;0;0;46;0.281553388;0;2;1.957886696;52.60756302;144.6282349;648.0179443;3187.482178;325.5199585;2.17070055;0.340502024;0.042562753;0.127688259;2349472;300.5781725;5;58720;0.021536754;1.905747294;0.028942673;3.238812923;254.9083405;249.528595;10.68716716;162.7176666;979.1870728;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0.775049925;0.671865675;3.828641415;3.962859869;4.974166393;6.473918438;8.066987038;5.785423756;-1.267433167;-3.156775713;-2.058163404;-1.077334166;-1.267433167;14.66970158;5.705708027;10.98053551;5.540904045;5.519573689;5.092016697;6.886722565;2449745.5;NA;0;0
479;Utah;2005;45;0;0;0;0;0;0;56;0.305022836;1;3;2.307042599;45.11092377;145.8792572;616.7631226;2969.575928;349.8877258;2.265845537;0.041197192;0.082394384;0.164788768;2427350;300.0391373;4.099999905;61218;0.021710919;1.874637008;0.029208807;3.068037271;262.9204712;254.9083405;10.49543741;167.3813019;917.5119629;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0.817947984;0.835966444;4.025351524;3.80912447;4.982779503;6.424485207;7.996174335;5.857612133;-1.187368631;-2.496237993;-1.803090811;-3.189385176;-1.187368631;14.70231056;5.703912735;11.02219677;5.57185173;5.540904045;5.120274544;6.821665764;2449745.5;NA;0;0
480;Utah;2006;45;0;0;0;0;0;0;52;0.294923455;1;0;2.039165258;48.66546249;139.3691101;577.1622314;2604.327881;323.835144;1.999950647;0.392147183;0.078429438;0.039214719;2550063;294.1888102;2.900000095;59074;0.02294061;1.796386957;0.028391456;2.862203836;252.1506348;262.9204712;10.57271918;159.7852325;917.2252197;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0.693122506;0.712540537;3.951243639;3.884969473;4.937125683;6.358123302;7.864929676;5.780234337;-1.221039414;-2.54555583;-3.238703012;-0.936118066;-1.221039414;14.75162888;5.684221745;10.98654652;5.530026436;5.57185173;5.073830605;6.821352959;2449745.5;NA;0;0
481;Utah;2007;45;0;0;0;0;0;0;59;0.327489495;0;5;2.289816141;55.34369278;150.312851;604.0457764;2656.070313;343.5888672;2.251005888;0.310483545;0.038810443;0.232862666;2576626;303.769348;2.700000048;56289;0.023829613;1.763934731;0.029069023;2.784300089;252.6171875;252.1506348;9.872794888;152.4447632;862.6599731;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0.811377168;0.828471527;4.077537537;4.013562679;5.012718678;6.403649807;7.884603024;5.839445591;-1.116299272;-3.249065876;-1.457306385;-1.169624329;-1.116299272;14.7619915;5.716268539;10.93825436;5.531875134;5.530026436;5.02680254;6.760020733;2449745.5;NA;0;0
482;Utah;2008;45;0;0;0;0;0;0;40;0.315752447;0;4;1.501783371;53.38839722;140.8672791;553.9328003;2639.68457;272.7614136;1.501783371;0.2252675;0.037544586;0.187722921;2663500;289.8066454;3.400000095;63328;0.023765722;1.691383481;0.030673925;2.654364586;245.7668457;252.6171875;9.820011263;151.9449158;837.8191528;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0.406653315;0.406653316;3.68887949;3.977593422;4.947818279;6.317043304;7.878414631;5.608597279;-1.152796745;-3.282226086;-1.672788262;-1.490466714;-1.152796745;14.79515171;5.669213772;11.05608273;5.504383087;5.531875134;5.023518085;6.730802059;2449745.5;NA;0;0
483;Utah;2009;45;0;0;0;0;0;0;39;0.31825152;0;0;1.47069025;49.17385101;140.0549622;575.3792725;2622.957275;261.5943298;1.47069025;0.150840029;0.037710007;0.037710007;2651816;295.269355;6;59457;0.025190284;1.684128881;0.032091215;2.629631996;246.3594818;245.7668457;12.12154237;186.6198883;942.1151123;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0.385731846;0.385731849;3.663561583;3.8953619;4.942034721;6.355029583;7.872057915;5.566794872;-1.144913316;-3.277829885;-3.277829885;-1.891535401;-1.144913316;14.79075527;5.687888145;10.99300861;5.506791592;5.504383087;5.229074001;6.848127365;2449745.5;NA;0;0
484;Utah;2010;45;0;0;0;0;0;0;53;0.276813895;1;4;1.947831869;46.60095978;132.6730804;551.8979492;2459.192871;218.6349487;1.947831869;0.367515445;0.073503092;0.183757722;2720974;256.783049;7.300000191;56787;0.030724293;1.586159945;0.036935303;2.546735048;250.1677704;246.3594818;11.26795037;235.2517853;985.2313843;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0.666716874;0.666716892;3.970291853;3.841621161;4.887887955;6.313363075;7.807588577;5.387403488;-1.284409881;-2.610427856;-1.694137096;-1.000989914;-1.284409881;14.81650066;5.548231602;10.94706249;5.52213192;5.506791592;5.460656166;6.892876625;2449745.5;NA;0;0
485;Vermont;2000;46;0;0;0;0;0;0;9;0.230769232;0;0;1.530437827;19.89569283;72.27067566;595.340332;2241.921387;137.5693512;1.700486541;0.340097308;0.170048654;0.170048654;588067;211.2004244;2.700000048;50130;18.55672836;55.12586212;35.98399353;131.0362549;288.5725708;258.6990967;9.05270998;226.3561401;1527.888306;1;0;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.530914426;0.425553856;2.197224617;2.990503311;4.280418396;6.389133453;7.715088367;4.924128056;-1.466337085;-1.771670699;-1.771670699;-1.078523517;-1.466337085;13.28459644;5.352807522;10.8223753;5.664946556;5.555665493;5.422109604;7.331641674;608010.25;NA;0;0
486;Vermont;2001;46;0;0;0;0;0;0;7;0.252336442;0;0;1.181791663;18.06452942;71.41397858;531.8062134;2097.848877;127.9711533;1.181791663;0.16882737;0.16882737;0.16882737;592321;209.0082911;3.299999952;50239;18.99088478;56.14826965;35.3225708;128.2635651;301.1880493;288.5725708;9.093717765;200.9257813;1587.594727;1;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.167031646;0.167031646;1.945910096;2.893950224;4.268493652;6.276278973;7.648667812;4.851804733;-1.376991987;-1.77887857;-1.77887857;-1.77887857;-1.376991987;13.29180431;5.342373848;10.82454681;5.707734585;5.664946556;5.3029356;7.369975567;608010.25;NA;0;0
487;Vermont;2002;46;0;0;0;0;0;0;13;0.207792208;0;0;2.18184495;12.92323589;74.18273163;585.5736694;1793.140991;129.0645294;2.18184495;0.503502727;0.167834237;0.167834237;595826;225.4013756;4;52113;19.5102253;56.60058594;34.87427521;125.3290405;312.6751709;301.1880493;9.565376469;228.3583069;1558.502563;1;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0.780170798;0.780170826;2.564949274;2.559026957;4.306531429;6.372591972;7.491724014;4.860312462;-1.571216702;-1.784778476;-1.784778476;-0.686166167;-1.571216702;13.29770374;5.417882919;10.86116982;5.745164871;5.707734585;5.430915833;7.351480961;608010.25;NA;0;0
488;Vermont;2003;46;0;0;0;0;0;0;15;0.258064508;0;0;2.506885529;10.36179352;84.23135376;504.2182617;1693.317627;109.300209;2.506885529;0.334251404;0.167125702;0.167125702;598352;220.9401824;4.5;51285;19.92572975;57.31024551;34.59635925;122.7292633;324.8923645;312.6751709;9.371741049;229.7988281;1809.845825;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0.919041157;0.919041157;2.708050251;2.338125229;4.433567047;6.223009109;7.434444904;4.694098473;-1.354545712;-1.789009094;-1.789009094;-1.095861912;-1.354545712;13.30193424;5.397891998;10.84515381;5.783493996;5.745164871;5.437204361;7.500997066;608010.25;NA;0;0
